dataset,unit_id,regime_id,capability,mechanism,mechanism_status,activation_measure,reference_cost,capability_cost,paired_cost_effect,switch_reduction,execution_agreement,evidence_source,materially_favorable,materially_adverse,counterexample_flag
M5,FOODS_3_318__WI_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,8983.674432480906,8983.674432480906,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_319__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1329.7196134471476,1329.7196134471476,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_376__WI_2,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,31082.972999273654,31082.972999273654,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_377__TX_2,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1100.3241309422876,1100.3241309422876,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_377__TX_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1388.5031873961154,1388.5031873961154,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_412__WI_2,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,active,0.17857142857142858,12100.769691539612,12100.769691539612,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,True
M5,FOODS_3_462__WI_2,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,6264.685387635777,6264.685387635777,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_501__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,2242.933633330551,2242.933633330551,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_541__CA_1,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,147.83333472656219,147.83333472656219,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_541__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1212.878205961741,1212.878205961741,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_547__WI_2,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,active,0.21428571428571427,4568.475753335971,4568.475753335971,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,True
M5,FOODS_3_555__CA_1,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1338.288815348624,1338.288815348624,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_555__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,7030.0008729935325,7030.0008729935325,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_555__TX_1,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,6390.228472303868,6390.228472303868,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_555__TX_2,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,4858.649185355362,4858.649185355362,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_555__TX_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,2608.5467043332997,2608.5467043332997,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_555__WI_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,2282.410177684221,2282.410177684221,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_586__CA_1,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,5973.687578331774,5973.687578331774,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_586__CA_2,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,2941.7640414559255,2941.7640414559255,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_586__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,2730.6327995109077,2730.6327995109077,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_586__TX_1,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,5178.003789299178,5178.003789299178,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_586__TX_2,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,8298.143836280095,8298.143836280095,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_586__TX_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,4877.11871242729,4877.11871242729,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_586__WI_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1718.4532552962794,1718.4532552962794,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_587__CA_1,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1257.9623830727928,1257.9623830727928,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_587__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,2805.3218097832914,2805.3218097832914,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_587__TX_1,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1368.7888093969802,1368.7888093969802,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_587__TX_2,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,2110.801459679568,2110.801459679568,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_587__TX_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,2502.338340955708,2502.338340955708,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_587__WI_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,17671.332797118288,17671.332797118288,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_607__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,4729.957948329251,4729.957948329251,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_635__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,2353.1281242812165,2353.1281242812165,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_681__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,3374.903294591375,3374.903294591375,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_681__WI_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,14550.358304953557,14550.358304953557,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_694__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,3865.196938776951,3865.196938776951,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_694__WI_1,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,3938.556090497356,3938.556090497356,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_694__WI_2,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1822.1080640267694,1822.1080640267694,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_694__WI_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,2575.065308324023,2575.065308324023,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_711__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,active,0.17857142857142858,1682.1348652734507,1690.6619160043426,8.52705073089237,,False,results/working/rate_limiter_mechanism_audit.csv,False,False,True
M5,FOODS_3_711__WI_2,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,active,0.21428571428571427,3038.8346592423122,3131.433669165888,92.59900992357552,,False,results/working/rate_limiter_mechanism_audit.csv,False,True,True
M5,FOODS_3_714__CA_1,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,7691.905302417217,7691.905302417217,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_714__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,2211.06356753548,2211.06356753548,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_714__TX_1,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,2077.613852430292,2077.613852430292,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_714__TX_2,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1371.6980551521115,1371.6980551521115,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_714__TX_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,2681.116310283313,2681.116310283313,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_714__WI_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,2396.874290632069,2396.874290632069,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_723__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,active,0.03571428571428571,6192.395323555354,6192.395323555354,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,True
M5,FOODS_3_723__WI_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,5681.229029119641,5681.229029119641,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_752__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,active,0.14285714285714285,5718.8452751551295,5718.8452751551295,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,True
M5,FOODS_3_804__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,active,0.14285714285714285,4410.177283064339,4667.691883327661,257.51460026332364,,False,results/working/rate_limiter_mechanism_audit.csv,False,True,True
M5,FOODS_3_808__CA_1,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,active,0.14285714285714285,1212.4175062350027,1212.4175062350027,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,True
M5,FOODS_3_808__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,2343.4159565487907,2343.4159565487907,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,HOUSEHOLD_1_118__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,active,0.03571428571428571,3255.8949117117168,3255.8949117117168,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,True
M5,HOUSEHOLD_1_334__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,10955.162142156609,10955.162142156609,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,HOUSEHOLD_1_459__CA_3,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,7651.237768229005,7651.237768229005,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_1_218__TX_2,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,4684.608102880304,4684.608102880304,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_2_197__CA_1,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,active,0.03571428571428571,7666.131562846951,7666.131562846951,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,True
M5,FOODS_2_197__CA_3,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,953.2000977357941,953.2000977357941,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_2_276__CA_3,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,677.1796032868189,677.1796032868189,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_2_360__CA_3,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,6673.870891354579,6673.870891354579,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_2_360__TX_3,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,active,0.14285714285714285,10725.606558451933,10725.606558451933,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,True
M5,FOODS_2_360__WI_2,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,39078.206921751545,39078.206921751545,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_007__WI_2,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,active,0.25,52980.61249953883,52980.61249953883,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,True
M5,FOODS_3_030__TX_2,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,3724.752507091989,3724.752507091989,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_030__TX_3,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,769.0346034194812,769.0346034194812,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_080__CA_1,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1512.4966472716076,1512.4966472716076,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_080__TX_2,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,721.1553770278898,721.1553770278898,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_090__CA_1,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,21169.984677053853,21169.984677053853,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_090__CA_2,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,5533.997829639623,5533.997829639623,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_090__CA_3,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,33589.527158976896,33589.527158976896,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_090__CA_4,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,9805.115258107517,9805.115258107517,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_090__TX_1,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,8273.476336040121,8273.476336040121,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_090__TX_2,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,15775.72715469546,15775.72715469546,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_090__TX_3,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,15795.73776881205,15795.73776881205,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_090__WI_3,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,22044.64490006168,22044.64490006168,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_099__TX_2,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1247.0448115918873,1247.0448115918873,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
M5,FOODS_3_120__CA_1,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,active,0.10714285714285714,16302.393585982405,16302.393585982405,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,True
